,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,HOUSETYPE_MODE,TOTALAREA_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
1324,2,1,1,2,1,2,2,1,2,1,2,1,3,3,1,3,2,2,2,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,3,2,2,1,1,2,3,1,1,1,1,3,1,1,3,2,2,1,1,2,2,1,1,1,1,3,1,1,3,2,2,1,1,3,2,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
1325,1,1,1,1,1,2,2,2,2,1,1,3,2,1,2,3,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,3,2,2,3,2,2,2,3,3,2,2,3,3,3,3,2,1,3,2,2,2,3,3,2,2,3,3,3,3,2,1,3,2,2,2,3,3,2,2,3,3,3,3,2,1,3,3,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1326,1,1,1,2,1,2,2,2,2,2,1,2,3,2,3,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,3,2,2,1,1,2,1,1,1,1,1,2,1,1,3,2,2,1,1,2,1,1,1,1,1,2,1,1,3,2,2,1,1,3,2,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1327,1,1,2,2,2,3,3,3,3,1,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,3,2,2,2,3,3,3,2,1,3,1,1,3,2,2,1,1,2,3,3,3,2,1,3,1,1,3,2,3,1,1,2,3,3,3,2,1,3,1,1,3,2,2,1,1,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1328,2,1,1,2,2,1,1,1,1,1,2,2,3,2,1,2,2,1,2,1,1,2,3,2,1,1,1,1,1,1,1,1,1,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,3,3,2,2,1,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1
1329,1,1,1,2,1,2,2,3,2,1,1,1,3,2,1,3,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,2,3,3,3,1,1,3,1,1,3,2,2,1,1,2,3,3,3,1,1,3,1,1,3,2,2,1,1,2,3,3,3,1,1,3,1,1,3,2,3,1,1,3,2,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1330,1,2,2,2,1,1,1,1,1,1,3,1,3,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1331,1,1,1,1,2,3,1,1,1,1,2,2,1,2,1,3,2,1,2,1,1,1,3,3,1,1,1,1,2,1,2,1,2,3,2,3,2,2,2,1,3,1,1,3,2,2,3,3,2,3,2,2,2,1,3,1,1,3,2,2,3,3,2,3,2,2,2,1,3,1,1,3,2,2,3,3,3,2,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1332,1,1,1,2,3,3,3,3,3,2,3,1,1,1,3,2,2,1,2,2,1,3,1,1,1,1,1,1,1,1,1,2,3,3,3,3,2,2,3,3,1,3,1,3,3,3,3,2,3,3,2,2,3,3,1,3,1,3,3,3,3,2,3,3,2,2,3,3,1,3,1,3,3,3,3,2,3,3,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
1333,1,1,1,2,3,3,3,3,3,2,2,3,1,3,1,1,2,1,2,1,1,3,2,2,2,1,1,1,1,1,1,1,2,3,3,3,2,2,3,3,2,2,3,1,3,3,2,2,3,3,2,2,3,3,2,2,3,1,3,3,2,2,3,3,2,2,3,3,2,2,3,1,3,3,2,2,3,3,2,3,1,3,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,3
1334,1,2,2,2,2,1,1,1,1,3,1,3,2,1,2,1,2,1,2,1,1,2,2,2,3,1,1,1,2,2,1,2,1,1,2,3,3,3,1,1,3,1,1,3,2,2,2,2,2,2,3,3,1,1,3,1,1,3,2,1,2,1,2,3,3,3,1,1,3,1,1,3,2,2,2,2,3,3,2,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1335,1,2,1,2,3,3,1,1,1,1,2,2,1,3,3,1,2,1,2,1,1,3,2,2,2,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
1336,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,3,2,1,2,1,1,2,3,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1337,1,1,1,2,2,2,1,1,1,1,1,1,3,1,2,3,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,3,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,3,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3
1338,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
1339,1,1,2,2,3,3,3,2,3,2,1,2,1,2,3,1,2,1,2,1,1,3,2,2,1,1,1,1,1,1,1,3,1,2,3,2,2,2,3,3,2,2,3,3,3,3,2,1,3,2,2,2,3,3,2,2,3,3,3,3,2,1,3,2,2,2,3,3,2,2,3,3,3,3,2,1,3,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1340,1,1,1,2,2,3,2,3,3,1,1,1,2,3,3,3,2,1,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2,2,1,1,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1341,1,1,2,2,1,1,3,2,3,1,1,1,2,1,1,3,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,3,1,2,3,3,2,2,2,1,3,1,1,3,3,3,1,1,3,3,2,2,2,1,3,1,1,3,3,3,1,1,3,3,2,2,2,1,3,1,1,3,3,3,1,1,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
1342,1,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2,3,3,1,1,1,1,1,1,1,3,1,2,2,2,3,3,2,1,2,1,1,2,2,2,1,1,2,2,3,3,2,1,2,1,1,2,2,2,1,1,2,2,3,3,2,1,2,1,1,2,2,2,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1343,1,1,2,2,1,1,1,2,2,1,1,3,3,2,3,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,1,1,1,1,1,2,3,1,2,1,1,3,1,2,1,1,1,1,1,2,3,1,2,1,1,3,1,2,1,1,1,1,1,2,3,3,2,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1344,1,2,1,2,1,2,1,1,1,2,1,1,1,2,3,3,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,3,3,1,3,2,2,2,2,3,2,2,2,3,1,2,1,3,2,2,2,2,2,1,1,1,1,2,1,2,1,2,3,2,2,2,2,2,2,2,2,3,1,2,1,3,3,3,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1345,1,1,1,1,1,1,2,2,2,3,3,1,2,1,2,3,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,3,1,3,1,2,3,3,2,1,2,1,1,2,1,1,1,1,1,2,3,3,2,1,2,1,1,2,1,1,1,1,1,2,3,3,2,1,2,1,1,2,1,1,1,1,3,1,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1346,1,2,1,2,2,1,1,1,1,2,2,3,3,3,2,3,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,3,3,2,2,1,2,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1347,1,1,1,2,2,3,2,3,2,2,3,2,2,3,2,3,2,1,2,1,2,2,1,1,2,1,1,1,1,2,2,3,1,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,2,1,1,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1348,1,1,2,2,3,1,1,1,1,3,1,2,1,1,1,1,2,2,2,2,1,3,2,2,2,1,1,1,1,1,1,3,3,3,1,3,1,1,3,1,2,1,1,1,3,1,3,3,1,3,1,1,3,1,2,1,1,1,3,1,3,3,1,3,1,1,3,1,2,1,1,1,3,1,3,3,3,1,2,3,3,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1349,1,1,2,2,2,2,3,3,3,1,3,2,1,3,3,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,2,3,1,3,3,3,1,1,3,3,3,3,3,3,2,3,1,3,3,3,1,1,3,3,3,3,3,3,2,3,1,3,3,3,1,1,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1350,1,1,2,1,1,1,2,2,2,1,2,3,3,3,3,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,3,3,2,3,2,2,3,3,2,2,3,3,1,1,3,3,2,3,1,2,2,3,1,2,3,3,2,1,3,3,2,3,2,2,2,3,2,2,3,3,3,3,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1351,1,1,2,2,2,3,3,3,3,2,2,2,1,3,3,2,2,1,2,1,1,1,2,2,3,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,3,1,1,1,2,2,2,2,2,3,2,2,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,1,3,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1352,1,1,1,2,2,3,2,3,3,2,1,2,1,3,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
1353,1,1,1,2,1,1,3,2,3,1,2,1,2,3,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,2,2,3,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1354,1,1,2,2,1,1,3,2,3,3,3,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,3,3,2,3,2,1,1,1,1,3,1,1,3,3,3,1,3,3,2,1,1,1,1,3,1,1,3,3,3,1,3,3,2,1,1,1,1,3,1,1,3,3,3,1,3,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1355,1,1,2,2,1,1,1,1,1,2,2,1,1,2,1,3,2,1,2,2,1,1,3,3,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,2,3,3,2,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1356,2,1,1,2,2,1,2,2,2,1,3,1,1,2,1,3,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,2,2,3,3,3,2,2,2,1,1,1,1,3,3,1,1,3,3,3,2,2,3,1,1,1,1,3,3,1,1,3,3,3,2,2,2,1,1,1,1,3,3,1,1,3,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1357,1,1,2,2,2,1,1,2,1,1,3,1,2,3,3,2,2,1,2,1,1,2,2,2,3,1,1,1,1,1,1,3,2,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1358,1,1,1,2,1,1,1,1,1,1,1,3,3,3,2,3,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,3,2,2,2,2,2,1,1,1,1,3,2,1,3,3,2,2,2,2,2,1,1,1,2,3,2,1,3,3,2,2,2,2,2,1,1,1,1,3,2,1,3,3,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1359,1,1,1,1,1,3,2,3,2,1,1,3,2,3,2,2,2,2,2,2,1,1,2,1,3,1,1,1,1,1,1,1,2,2,2,1,3,3,2,2,1,2,3,2,2,2,1,1,2,1,3,3,2,2,1,2,3,2,2,2,1,1,2,1,3,3,2,2,1,2,3,2,2,2,1,1,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
1360,1,1,2,2,1,3,3,3,3,2,3,2,1,3,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,1,3,3,3,3,3,2,2,3,1,3,3,3,3,1,3,3,2,3,3,2,3,3,1,3,3,3,3,1,3,3,3,3,3,2,3,3,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1361,1,1,1,2,1,1,2,2,2,1,2,1,1,2,3,3,2,1,2,1,1,1,3,3,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,1,3,1,1,3,3,3,1,1,3,3,3,3,3,1,3,1,1,3,3,3,1,1,3,3,3,3,3,1,3,1,1,3,3,3,1,1,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1362,1,1,2,2,1,1,3,3,3,1,1,2,3,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
1363,1,1,1,2,1,1,3,3,3,1,1,1,1,2,3,3,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,3,3,2,3,2,3,3,1,3,2,3,1,1,3,3,2,2,2,2,3,3,1,3,1,3,1,1,2,2,1,1,2,2,3,3,1,3,1,3,1,1,2,3,1,1,3,3,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1364,1,1,1,1,2,3,1,1,1,1,2,2,3,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,3,2,2,1,1,3,1,2,1,1,3,2,2,1,1,2,2,1,1,3,1,2,1,1,3,2,2,1,1,2,2,1,1,3,1,2,1,1,3,2,2,1,1,3,1,2,3,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1365,1,1,2,2,1,2,3,2,3,1,2,1,3,2,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,3,2,2,1,3,3,3,3,2,3,2,1,3,1,1,1,3,1,3,3,3,2,1,3,1,1,3,1,1,1,3,1,3,3,3,3,2,3,2,1,3,1,1,1,3,3,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1366,1,1,2,2,2,2,3,2,3,2,2,3,3,3,3,3,2,1,2,1,1,2,3,3,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1
1367,1,1,2,1,3,3,3,3,3,1,1,2,3,1,1,1,2,1,2,1,2,3,1,1,1,2,2,1,1,1,1,3,3,3,2,1,3,3,2,3,1,3,3,2,2,3,1,1,3,1,3,3,3,3,1,3,3,2,3,3,1,1,2,1,3,3,2,3,1,3,3,2,2,3,1,1,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1368,1,1,1,1,1,2,1,2,1,2,3,3,2,3,3,1,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,3,2,3,3,3,1,1,3,1,3,1,1,1,3,2,1,3,3,3,1,1,3,1,3,1,1,1,3,3,1,3,3,3,1,1,3,1,3,1,1,1,3,3,1,3,3,3,2,3,1,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1369,1,1,1,1,1,2,2,2,2,1,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
1370,1,1,1,2,1,2,3,3,3,1,1,3,3,1,3,1,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,3,2,2,2,3,3,1,3,3,2,3,3,2,2,2,2,2,2,3,2,1,3,3,2,2,2,1,1,3,2,2,2,3,3,1,3,3,2,3,3,2,2,3,3,2,3,1,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
1371,1,1,2,2,1,1,2,1,2,1,2,1,3,1,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,3,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,3,2,2,3,3,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1372,1,1,1,2,1,3,2,2,2,1,3,2,1,1,1,1,2,2,2,2,1,1,1,1,3,1,1,1,1,2,2,1,3,3,1,1,2,2,2,2,1,2,3,1,1,1,1,1,1,1,2,2,2,2,1,2,3,1,1,2,1,1,1,1,2,2,2,2,1,2,3,1,1,1,1,1,3,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
1373,1,1,2,2,2,1,1,2,1,1,2,3,2,1,1,3,2,1,2,1,1,2,3,2,1,1,1,1,1,1,1,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1374,1,2,2,1,2,1,1,1,1,1,2,2,3,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,3,2,1,1,1,1,2,1,1,1,1,2,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,1,2,3,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3
1375,1,1,1,2,1,2,2,2,2,2,1,1,3,2,1,3,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,2,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,3,1,2,3,1,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1376,1,1,1,1,1,3,3,2,3,1,3,2,3,1,3,3,2,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,2,1,1,3,2,2,1,3,2,2,1,1,1,1,2,1,1,3,2,2,1,1,2,3,1,1,1,1,2,1,1,3,2,2,1,2,3,2,2,2,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
1377,1,1,1,2,3,1,1,1,1,2,1,2,1,3,1,3,2,2,2,2,1,3,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,3,1,1,3,2,2,3,3,2,1,2,2,2,1,3,1,1,3,2,2,1,1,2,1,2,2,1,1,3,1,1,3,2,2,3,3,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1378,1,1,2,2,1,1,2,2,2,1,2,2,3,2,3,2,2,1,2,1,1,1,2,2,3,1,1,1,1,1,1,2,1,3,3,3,2,2,3,3,3,2,3,3,3,3,1,1,3,3,2,2,3,3,3,2,3,3,3,3,1,1,3,3,2,2,3,3,3,2,3,3,3,3,1,1,3,3,2,3,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1379,1,1,1,2,3,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,3,2,2,1,1,1,1,1,1,1,1,3,2,3,3,2,2,2,3,3,2,3,2,3,3,3,3,3,3,2,2,2,3,3,2,3,2,3,3,3,3,3,3,2,2,2,3,3,2,3,2,3,3,3,3,3,3,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
